Filename Group AtomID Type Fx_Truth Fy_Truth Fz_Truth Fx_Pred Fy_Pred Fz_Pred Testing_Bool
GSF_110_nonrelax_0.1.json GSF_110 11 1 0.255618 0.52958 -0.348689 0.08395474138005499 0.7537698922591594 -0.3440575460987959 False
GSF_110_nonrelax_0.1.json GSF_110 12 1 0.255618 0.52958 -0.348689 0.08403544080685435 0.7537612346457621 -0.3440822621973534 False
GSF_110_nonrelax_0.1.json GSF_110 13 1 -0.255618 -0.52958 0.348689 -0.08395720167036363 -0.7537718462924157 0.3439277141998014 False
GSF_110_nonrelax_0.1.json GSF_110 14 1 -0.255618 -0.52958 0.348689 -0.08403790621225833 -0.7537625059114662 0.34395244773539113 False
GSF_110_nonrelax_0.1.json GSF_110 15 1 0.00905 0.147322 0.015198 0.046331543679672994 0.022619253683271306 -0.03137649200885073 False
GSF_110_nonrelax_0.1.json GSF_110 16 1 0.00905 0.147322 0.015198 0.04642589240375736 0.022619533268304348 -0.03137610337293535 False
GSF_110_nonrelax_0.1.json GSF_110 17 1 0.010535 -0.038081 -0.052269 0.00032318318723069 0.0003845906418034458 -0.0164772019477942 False
GSF_110_nonrelax_0.1.json GSF_110 18 1 0.010535 -0.038081 -0.052269 0.00022865527728741842 0.00038496920704124535 -0.016477242997293307 False
GSF_110_nonrelax_0.1.json GSF_110 19 1 -0.011743 0.002192 0.00859 -4.800998856151533e-05 -6.147227565215653e-07 -0.15733283113970897 False
GSF_110_nonrelax_0.1.json GSF_110 20 1 -0.011743 0.002192 0.00859 4.684012608329977e-05 -2.366195866286236e-07 -0.15733283118105884 False
GSF_110_nonrelax_0.1.json GSF_110 21 1 0.000373 -0.001531 0.005318 5.014178533214512e-05 -1.8528744158419208e-07 -0.07869250211937195 False
GSF_110_nonrelax_0.1.json GSF_110 22 1 0.000373 -0.001531 0.005318 -5.01417853320113e-05 1.852874416674588e-07 -0.07869250211937198 False
GSF_110_nonrelax_0.1.json GSF_110 23 1 -6.8e-05 0.00218 -0.002247 -4.311643276339039e-05 -1.2925828601906275e-07 1.9147800561493635 False
GSF_110_nonrelax_0.1.json GSF_110 24 1 -6.8e-05 0.00218 -0.002247 4.311643276338204e-05 1.2925828621335178e-07 1.9147800561493642 False
GSF_110_relax_0.3.json GSF_110 1 1 -0.000299 2.9e-05 0.000555 4.312475243020288e-05 -1.2921326716064774e-07 -1.9164355503712285 False
GSF_110_relax_0.3.json GSF_110 2 1 -0.000299 2.9e-05 0.000555 -4.312475243026665e-05 1.2921326699384286e-07 -1.916435550371229 False
GSF_110_relax_0.3.json GSF_110 3 1 0.000225 -0.001627 0.00115 -5.014338859171665e-05 -1.8528036640633873e-07 0.08720558760574698 False
GSF_110_relax_0.3.json GSF_110 4 1 0.000225 -0.001627 0.00115 5.014338859166015e-05 1.8528036669798615e-07 0.0872055876057468 False
GSF_110_relax_0.3.json GSF_110 5 1 -0.002747 0.002713 0.000254 4.727626247125388e-05 -1.9283009344502765e-07 0.1773501608944629 False
GSF_110_relax_0.3.json GSF_110 6 1 -0.002747 0.002713 0.000254 -4.7285797889181394e-05 1.8575369274163545e-07 0.17735016024064085 False
GSF_110_relax_0.3.json GSF_110 7 1 0.004373 -0.018318 9.6e-05 6.131408038255184e-05 0.00011906867972537384 -0.13236711911742777 False
GSF_110_relax_0.3.json GSF_110 8 1 0.004373 -0.018318 9.6e-05 0.00015642892068959516 0.00011945062350188271 -0.1323670516037527 False
GSF_110_relax_0.3.json GSF_110 9 1 -0.010337 0.080996 -2e-06 0.014349007689422665 0.004515808348267478 0.41302316750641666 False
GSF_110_relax_0.3.json GSF_110 10 1 -0.010337 0.080996 -2e-06 0.014254007468616261 0.00451614363162571 0.4130251746891822 False
GSF_110_relax_0.3.json GSF_110 11 1 -0.064509 -0.216178 0.000109 -0.06600235112790748 -0.5963731101717793 -0.27772290900164665 False
GSF_110_relax_0.3.json GSF_110 12 1 -0.064509 -0.216178 0.000109 -0.06591834458038603 -0.5963789314316077 -0.27772546408605675 False
GSF_110_relax_0.3.json GSF_110 13 1 0.064509 0.216178 -0.000109 0.06600685149211388 0.5963758524244198 0.27759144674050745 False
GSF_110_relax_0.3.json GSF_110 14 1 0.064509 0.216178 -0.000109 0.06592268999619098 0.5963822821131364 0.2775938543095551 False
GSF_110_relax_0.3.json GSF_110 15 1 0.010337 -0.080996 2e-06 -0.01435341534941655 -0.004519223271040427 -0.4128967935051211 False
GSF_110_relax_0.3.json GSF_110 16 1 0.010337 -0.080996 2e-06 -0.014258412685205772 -0.004518783377682205 -0.41289882189103655 False
GSF_110_relax_0.3.json GSF_110 17 1 -0.004373 0.018318 -9.6e-05 -6.133070760388503e-05 -0.00011946569363123293 0.13234749492157266 False
GSF_110_relax_0.3.json GSF_110 18 1 -0.004373 0.018318 -9.6e-05 -0.00015644521355330323 -0.00011909188731240804 0.1323474271606593 False
GSF_110_relax_0.3.json GSF_110 19 1 0.002747 -0.002713 -0.000254 -4.727828000526949e-05 -1.8574241282721154e-07 -0.1779419820577164 False
GSF_110_relax_0.3.json GSF_110 20 1 0.002747 -0.002713 -0.000254 4.72878320806246e-05 1.9283118978114584e-07 -0.17794198139737177 False
GSF_110_relax_0.3.json GSF_110 21 1 -0.000225 0.001627 -0.00115 5.014539992141428e-05 -1.852768478360911e-07 -0.08662792722844587 False
GSF_110_relax_0.3.json GSF_110 22 1 -0.000225 0.001627 -0.00115 -5.014539992165279e-05 1.8527684791935783e-07 -0.08662792722844595 False
GSF_110_relax_0.3.json GSF_110 23 1 0.000299 -2.9e-05 -0.000555 -4.312459064940988e-05 -1.292140791864238e-07 1.916474508092494 False
GSF_110_relax_0.3.json GSF_110 24 1 0.000299 -2.9e-05 -0.000555 4.3124590649627206e-05 1.2921407893662362e-07 1.9164745080924945 False
GSF_110_nonrelax_0.35.json GSF_110 1 1 -0.000338 0.000764 0.003027 4.3116594675292325e-05 -1.2925747887684204e-07 -1.9147411010772362 False
GSF_110_nonrelax_0.35.json GSF_110 2 1 -0.000338 0.000764 0.003027 -4.311659467560028e-05 1.2925747848783326e-07 -1.9147411010772366 False
GSF_110_nonrelax_0.35.json GSF_110 3 1 0.000192 -0.002217 -0.008526 -5.0139773882109046e-05 -1.852909616445997e-07 0.07926915653657612 False
GSF_110_nonrelax_0.35.json GSF_110 4 1 0.000192 -0.002217 -0.008526 5.013977388206578e-05 1.852909619778642e-07 0.07926915653657633 False
GSF_110_nonrelax_0.35.json GSF_110 5 1 -0.007402 0.005681 -0.011124 4.692804054967825e-05 -5.514553896753663e-07 0.15658982704027402 False
GSF_110_nonrelax_0.35.json GSF_110 6 1 -0.007402 0.005681 -0.011124 -4.7918025684909804e-05 -1.733352140265685e-07 0.156589822112483 False
GSF_110_nonrelax_0.35.json GSF_110 7 1 0.010084 -0.035505 0.068661 0.00024431919818260087 0.00038681863804486904 0.015159017038833364 False
GSF_110_nonrelax_0.35.json GSF_110 8 1 0.010084 -0.035505 0.068661 0.0003388477257949483 0.00038720500573065993 0.015159102078245251 False
GSF_110_nonrelax_0.35.json GSF_110 9 1 -0.009421 0.162854 -0.055124 0.05485229507611923 0.02787615125224014 0.07820469374181453 False
GSF_110_nonrelax_0.35.json GSF_110 10 1 -0.009421 0.162854 -0.055124 0.05475875431943173 0.027876553674832084 0.07820633099954756 False
GSF_110_nonrelax_0.35.json GSF_110 11 1 -0.194591 -0.543144 -0.645027 -0.07983183818801624 -0.816472917570461 -0.772547792627887 False
GSF_110_nonrelax_0.35.json GSF_110 12 1 -0.194591 -0.543144 -0.645027 -0.07974678512737976 -0.8164721181125585 -0.7725492557025444 False
GSF_110_nonrelax_0.35.json GSF_110 13 1 0.194591 0.543144 0.645027 0.07983550622549543 0.8164749954539947 0.7724173452535665 False
GSF_110_nonrelax_0.35.json GSF_110 14 1 0.194591 0.543144 0.645027 0.07975030866594456 0.8164748377602483 0.7724187588305608 False
GSF_110_nonrelax_0.35.json GSF_110 15 1 0.009421 -0.162854 0.055124 -0.054855846855812754 -0.02787887616190766 -0.07807934768946075 False
GSF_110_nonrelax_0.35.json GSF_110 16 1 0.009421 -0.162854 0.055124 -0.05476230379397726 -0.02787850484331399 -0.07808100048274078 False
GSF_110_nonrelax_0.35.json GSF_110 17 1 -0.010084 0.035505 -0.068661 -0.0002443645604870601 -0.0003872588129764254 -0.015177669373381525 False
GSF_110_nonrelax_0.35.json GSF_110 18 1 -0.010084 0.035505 -0.068661 -0.00033889279433270945 -0.000386886364811433 -0.01517775467560624 False
GSF_110_nonrelax_0.35.json GSF_110 19 1 0.007402 -0.005681 0.011124 -4.6930010400405444e-05 1.7338820831525783e-07 -0.1571816502474787 False
GSF_110_nonrelax_0.35.json GSF_110 20 1 0.007402 -0.005681 0.011124 4.792010457372837e-05 5.514833332537852e-07 -0.1571816452748938 False
GSF_110_nonrelax_0.35.json GSF_110 21 1 -0.000192 0.002217 0.008526 5.014178533090215e-05 -1.8528744427648292e-07 -0.0786925021193703 False
GSF_110_nonrelax_0.35.json GSF_110 22 1 -0.000192 0.002217 0.008526 -5.014178533106761e-05 1.8528744435974964e-07 -0.07869250211937008 False
GSF_110_nonrelax_0.35.json GSF_110 23 1 0.000338 -0.000764 -0.003027 -4.311643276246058e-05 -1.2925828760113056e-07 1.914780056149364 False
GSF_110_nonrelax_0.35.json GSF_110 24 1 0.000338 -0.000764 -0.003027 4.311643276221777e-05 1.2925828746235268e-07 1.9147800561493633 False
GSF_110_relax_0.2.json GSF_110 1 1 0.000299 -3.1e-05 0.000674 4.312401700327577e-05 -1.292169965303385e-07 -1.916516569920167 False
GSF_110_relax_0.2.json GSF_110 2 1 0.000299 -3.1e-05 0.000674 -4.312401700342217e-05 1.2921699580921281e-07 -1.9165165699201667 False
GSF_110_relax_0.2.json GSF_110 3 1 -0.000225 0.001628 -0.00088 -5.015011499703053e-05 -1.8526793197231031e-07 0.08488991460591158 False
GSF_110_relax_0.2.json GSF_110 4 1 -0.000225 0.001628 -0.00088 5.015011499724148e-05 1.8526793248573658e-07 0.08488991460591129 False
GSF_110_relax_0.2.json GSF_110 5 1 0.002741 -0.002715 0.000469 4.7301154794701796e-05 -1.858951515084368e-07 0.17721849658691943 False
GSF_110_relax_0.2.json GSF_110 6 1 0.002741 -0.002715 0.000469 -4.729208574771942e-05 1.9262509547953324e-07 0.17721849658741512 False
GSF_110_relax_0.2.json GSF_110 7 1 -0.004361 0.018297 0.002362 -0.00015604183768413518 -0.00011899063383556799 -0.12884394013369638 False
GSF_110_relax_0.2.json GSF_110 8 1 -0.004361 0.018297 0.002362 -6.091648884200309e-05 -0.0001186091243147375 -0.12884388408426137 False
GSF_110_relax_0.2.json GSF_110 9 1 0.010328 -0.080927 0.000615 -0.014129099436089265 -0.004431814125109606 0.4142340833626048 False
GSF_110_relax_0.2.json GSF_110 10 1 0.010328 -0.080927 0.000615 -0.014224062885150119 -0.004431172735571477 0.41423370458889425 False
GSF_110_relax_0.2.json GSF_110 11 1 0.064416 0.215971 0.000489 0.06591714186015495 0.5962512451558339 -0.2777656401030961 False
GSF_110_relax_0.2.json GSF_110 12 1 0.064416 0.215971 0.000489 0.06600802273928671 0.5962390602837925 -0.27777061362558125 False
GSF_110_relax_0.2.json GSF_110 13 1 -0.064416 -0.215971 -0.000489 -0.06592152288052984 -0.596254518495549 0.27763419439389647 False
GSF_110_relax_0.2.json GSF_110 14 1 -0.064416 -0.215971 -0.000489 -0.0660124850653986 -0.5962418783144652 0.2776389439292415 False
GSF_110_relax_0.2.json GSF_110 15 1 -0.010328 0.080927 -0.000615 0.014133504987167865 0.004434457270065145 -0.4141077119824067 False
GSF_110_relax_0.2.json GSF_110 16 1 -0.010328 0.080927 -0.000615 0.014228467950826466 0.004434582959575518 -0.4141073357422622 False
GSF_110_relax_0.2.json GSF_110 17 1 0.004361 -0.018297 -0.002362 0.000156058042472283 0.00011863180310521605 0.12882443198239824 False
GSF_110_relax_0.2.json GSF_110 18 1 0.004361 -0.018297 -0.002362 6.093303005872471e-05 0.00011900596856323461 0.12882437566744706 False
GSF_110_relax_0.2.json GSF_110 19 1 -0.002741 0.002715 -0.000469 -4.7303189717128384e-05 -1.9262671343685924e-07 -0.17781020468784997 False
GSF_110_relax_0.2.json GSF_110 20 1 -0.002741 0.002715 -0.000469 4.729410439626595e-05 1.8588468061624715e-07 -0.1778102046883457 False
GSF_110_relax_0.2.json GSF_110 21 1 0.000225 -0.001628 0.00088 5.0152127340410816e-05 -1.852643787270125e-07 -0.08431241040557128 False
GSF_110_relax_0.2.json GSF_110 22 1 0.000225 -0.001628 0.00088 -5.015212733905372e-05 1.8526437889354597e-07 -0.08431241040557139 False
GSF_110_relax_0.2.json GSF_110 23 1 -0.000299 3.1e-05 -0.000674 -4.312385524336826e-05 -1.2921780159769192e-07 1.9165554696941678 False
GSF_110_relax_0.2.json GSF_110 24 1 -0.000299 3.1e-05 -0.000674 4.31238552430287e-05 1.2921780120911386e-07 1.9165554696941673 False
GSF_110_nonrelax_0.0.json GSF_110 1 1 0.0 0.0 0.000102 4.3116594675292325e-05 -1.2925747887684204e-07 -1.9147411010772362 False
GSF_110_nonrelax_0.0.json GSF_110 2 1 0.0 0.0 0.000102 -4.311659467560028e-05 1.2925747848783326e-07 -1.9147411010772366 False
GSF_110_nonrelax_0.0.json GSF_110 3 1 0.0 0.0 -0.000104 -5.0139773882109046e-05 -1.852909616445997e-07 0.07926915653657612 False
GSF_110_nonrelax_0.0.json GSF_110 4 1 0.0 0.0 -0.000104 5.013977388206578e-05 1.852909619778642e-07 0.07926915653657633 False
GSF_110_nonrelax_0.0.json GSF_110 5 1 0.0 0.0 0.000115 4.7423030973631805e-05 -1.8905597834248167e-07 0.15688046949028134 False
GSF_110_nonrelax_0.0.json GSF_110 6 1 0.0 0.0 0.000115 -4.742303097327292e-05 1.8905597825940526e-07 0.15688046949028167 False
GSF_110_nonrelax_0.0.json GSF_110 7 1 0.0 0.0 0.002828 -4.726189946635864e-05 -1.8968370485660276e-07 0.017544935056092517 False
GSF_110_nonrelax_0.0.json GSF_110 8 1 0.0 0.0 0.002828 4.726189946639147e-05 1.8968370442618815e-07 0.017544935056091865 False
GSF_110_nonrelax_0.0.json GSF_110 9 1 0.0 0.0 -0.004132 4.7226793795935455e-05 -1.8973872508608378e-07 -0.006792484151248293 False
GSF_110_nonrelax_0.0.json GSF_110 10 1 0.0 0.0 -0.004132 -4.722679379598944e-05 1.8973872514155454e-07 -0.006792484151248099 False
GSF_110_nonrelax_0.0.json GSF_110 11 1 0.0 0.0 0.001736 -4.7255732693230293e-05 -1.8968778888966184e-07 -0.0009801934471105611 False
GSF_110_nonrelax_0.0.json GSF_110 12 1 0.0 0.0 0.001736 4.725573269311539e-05 1.8968778950040703e-07 -0.0009801934471106583 False
GSF_110_nonrelax_0.0.json GSF_110 13 1 0.0 0.0 -0.001736 4.725617016529957e-05 -1.896869193957729e-07 0.0008510271499834743 False
GSF_110_nonrelax_0.0.json GSF_110 14 1 0.0 0.0 -0.001736 -4.725617016532448e-05 1.896869193820162e-07 0.0008510271499837935 False
GSF_110_nonrelax_0.0.json GSF_110 15 1 0.0 0.0 0.004132 -4.7227230733722886e-05 -1.8973784122811043e-07 0.006916690522644334 False
GSF_110_nonrelax_0.0.json GSF_110 16 1 0.0 0.0 0.004132 4.722723073350926e-05 1.8973784086730957e-07 0.006916690522644292 False
GSF_110_nonrelax_0.0.json GSF_110 17 1 0.0 0.0 -0.002828 4.726174879455167e-05 -1.896836964462443e-07 -0.017563748194290643 False
GSF_110_nonrelax_0.0.json GSF_110 18 1 0.0 0.0 -0.002828 -4.726174879423372e-05 1.8968369698727228e-07 -0.01756374819429124 False
GSF_110_nonrelax_0.0.json GSF_110 19 1 0.0 0.0 -0.000115 -4.7425055395689935e-05 -1.8905164538399455e-07 -0.15747230591568448 False
GSF_110_nonrelax_0.0.json GSF_110 20 1 0.0 0.0 -0.000115 4.74250553955778e-05 1.8905164516183237e-07 -0.1574723059156849 False
GSF_110_nonrelax_0.0.json GSF_110 21 1 0.0 0.0 0.000104 5.014178533457937e-05 -1.8528744138990305e-07 -0.07869250211937125 False
GSF_110_nonrelax_0.0.json GSF_110 22 1 0.0 0.0 0.000104 -5.0141785334564815e-05 1.852874414454142e-07 -0.07869250211937111 False
GSF_110_nonrelax_0.0.json GSF_110 23 1 0.0 0.0 -0.000102 -4.31164327650696e-05 -1.2925828529741779e-07 1.9147800561493642 False
GSF_110_nonrelax_0.0.json GSF_110 24 1 0.0 0.0 -0.000102 4.3116432765159224e-05 1.2925828521415106e-07 1.914780056149364 False
GSF_110_relax_0.1.json GSF_110 1 1 0.000102 -0.002133 -0.000914 4.3122220630336515e-05 -1.292268243750786e-07 -1.9160225063111214 False
GSF_110_relax_0.1.json GSF_110 2 1 0.000102 -0.002133 -0.000914 -4.312222063017441e-05 1.292268246252328e-07 -1.9160225063111218 False
GSF_110_relax_0.1.json GSF_110 3 1 -0.000559 0.002291 0.000397 -5.014590885687877e-05 -1.8527457381684454e-07 0.08355352753971425 False
GSF_110_relax_0.1.json GSF_110 4 1 -0.000559 0.002291 0.000397 5.014590885661553e-05 1.8527457402476204e-07 0.08355352753971428 False
GSF_110_relax_0.1.json GSF_110 5 1 0.011573 -0.001165 -0.000831 4.771148416187599e-05 8.66968771781836e-08 0.1734444077327946 False
GSF_110_relax_0.1.json GSF_110 6 1 0.011573 -0.001165 -0.000831 -4.695391403889393e-05 4.651332287092702e-07 0.17344440775868286 False
GSF_110_relax_0.1.json GSF_110 7 1 -0.010852 0.033591 -0.000593 -0.00029631843093944857 -0.00033476578428496065 -0.07707763199599227 False
GSF_110_relax_0.1.json GSF_110 8 1 -0.010852 0.033591 -0.000593 -0.0002015069515699773 -0.000334386037212886 -0.07707759196328842 False
GSF_110_relax_0.1.json GSF_110 9 1 -0.008031 -0.133014 -0.000394 -0.03912143728780833 -0.018159939798183634 0.08832567993673067 False
GSF_110_relax_0.1.json GSF_110 10 1 -0.008031 -0.133014 -0.000394 -0.039216784448179956 -0.018159458480451345 0.08832532762370406 False
GSF_110_relax_0.1.json GSF_110 11 1 0.232392 0.441681 -0.000156 -0.02704989974722842 0.7468283442362342 0.009875286517357945 False
GSF_110_relax_0.1.json GSF_110 12 1 0.232392 0.441681 -0.000156 -0.02696861289635568 0.7468199225857934 0.009852909815217546 False
GSF_110_relax_0.1.json GSF_110 13 1 -0.232392 -0.441681 0.000156 0.02704738586746764 -0.7468303326911667 -0.010005374503482836 False
GSF_110_relax_0.1.json GSF_110 14 1 -0.232392 -0.441681 0.000156 0.026966084578381188 -0.746821231750924 -0.009983029647670227 False
GSF_110_relax_0.1.json GSF_110 15 1 0.008031 0.133014 0.000394 0.03912392139008691 0.01816115923118848 -0.08820010239382343 False
GSF_110_relax_0.1.json GSF_110 16 1 0.008031 0.133014 0.000394 0.03921926948486062 0.018161437320716817 -0.08819975251952991 False
GSF_110_relax_0.1.json GSF_110 17 1 0.010852 -0.033591 0.000593 0.000296354853583118 0.00033443687946450564 0.07705780929005614 False
GSF_110_relax_0.1.json GSF_110 18 1 0.010852 -0.033591 0.000593 0.00020154368332803133 0.000334814359151617 0.07705776893498746 False
GSF_110_relax_0.1.json GSF_110 19 1 -0.011573 0.001165 0.000831 -4.7713557765299004e-05 -4.651639257812072e-07 -0.17403622304887556 False
GSF_110_relax_0.1.json GSF_110 20 1 -0.011573 0.001165 0.000831 4.6955892016578305e-05 -8.67365063801815e-08 -0.1740362230748027 False
GSF_110_relax_0.1.json GSF_110 21 1 0.000559 -0.002291 -0.000397 5.0147920684635565e-05 -1.8527104012067142e-07 -0.08297629332651374 False
GSF_110_relax_0.1.json GSF_110 22 1 0.000559 -0.002291 -0.000397 -5.014792068386287e-05 1.8527104050924947e-07 -0.0829762933265146 False
GSF_110_relax_0.1.json GSF_110 23 1 -0.000102 0.002133 0.000914 -4.312205881326636e-05 -1.2922763401035375e-07 1.9160614378668883 False
GSF_110_relax_0.1.json GSF_110 24 1 -0.000102 0.002133 0.000914 4.312205881287856e-05 1.2922763401035375e-07 1.9160614378668879 False
GSF_110_nonrelax_0.3.json GSF_110 1 1 -0.000483 -0.000237 0.002307 4.3116594675292325e-05 -1.2925747887684204e-07 -1.9147411010772362 False
GSF_110_nonrelax_0.3.json GSF_110 2 1 -0.000483 -0.000237 0.002307 -4.311659467560028e-05 1.2925747848783326e-07 -1.9147411010772366 False
GSF_110_nonrelax_0.3.json GSF_110 3 1 8.9e-05 -0.001539 -0.010324 -5.0139773882109046e-05 -1.852909616445997e-07 0.07926915653657612 False
GSF_110_nonrelax_0.3.json GSF_110 4 1 8.9e-05 -0.001539 -0.010324 5.013977388206578e-05 1.852909619778642e-07 0.07926915653657633 False
GSF_110_nonrelax_0.3.json GSF_110 5 1 -0.003111 0.003535 -0.007613 4.7188636898111415e-05 -3.632648110036142e-07 0.1564224314610702 False
GSF_110_nonrelax_0.3.json GSF_110 6 1 -0.003111 0.003535 -0.007613 -4.765743034834595e-05 1.485444807879788e-08 0.15642242667277584 False
GSF_110_nonrelax_0.3.json GSF_110 7 1 0.007146 -0.021127 0.073738 0.00013846026199052262 0.0002464511382302195 0.013973768755009428 False
GSF_110_nonrelax_0.3.json GSF_110 8 1 0.007146 -0.021127 0.073738 0.00023300003224816903 0.0002468395717817304 0.01397385380616084 False
GSF_110_nonrelax_0.3.json GSF_110 9 1 -0.013663 0.107342 -0.116996 0.047081834259138255 0.02639627089953167 0.14418541409676122 False
GSF_110_nonrelax_0.3.json GSF_110 10 1 -0.013663 0.107342 -0.116996 0.046987873660408436 0.026396601011575364 0.14418748139182908 False
GSF_110_nonrelax_0.3.json GSF_110 11 1 -0.067743 -0.32857 -0.821304 -0.06921715970409259 -0.5711172747929265 -0.8469362884457816 False
GSF_110_nonrelax_0.3.json GSF_110 12 1 -0.067743 -0.32857 -0.821304 -0.06913433566899616 -0.5711196570590146 -0.8469396441800242 False
GSF_110_nonrelax_0.3.json GSF_110 13 1 0.067743 0.32857 0.821304 0.06922181561341362 0.5711201305966286 0.8468053811494397 False
GSF_110_nonrelax_0.3.json GSF_110 14 1 0.067743 0.32857 0.821304 0.06913880479389269 0.5711230516502013 0.846808554388212 False
GSF_110_nonrelax_0.3.json GSF_110 15 1 0.013663 -0.107342 0.116996 -0.04708636458912853 -0.02639973585032347 -0.14405964228153945 False
GSF_110_nonrelax_0.3.json GSF_110 16 1 0.013663 -0.107342 0.116996 -0.04699240027442045 -0.02639929113558615 -0.14406173120964408 False
GSF_110_nonrelax_0.3.json GSF_110 17 1 -0.007146 0.021127 -0.073738 -0.00013849449170684423 -0.0002468781748923286 -0.013992329653670796 False
GSF_110_nonrelax_0.3.json GSF_110 18 1 -0.007146 0.021127 -0.073738 -0.00023303397208048455 -0.0002465079149908389 -0.013992414983016788 False
GSF_110_nonrelax_0.3.json GSF_110 19 1 0.003111 -0.003535 0.007613 -4.719062161076576e-05 -1.4812927471728002e-08 -0.15701424238915324 False
GSF_110_nonrelax_0.3.json GSF_110 20 1 0.003111 -0.003535 0.007613 4.7659494394902525e-05 3.6328307520912835e-07 -0.15701423755709365 False
GSF_110_nonrelax_0.3.json GSF_110 21 1 -8.9e-05 0.001539 0.010324 5.0141785336042094e-05 -1.8528744660795127e-07 -0.07869250211936973 False
GSF_110_nonrelax_0.3.json GSF_110 22 1 -8.9e-05 0.001539 0.010324 -5.014178533621627e-05 1.8528744655244012e-07 -0.07869250211936987 False
GSF_110_nonrelax_0.3.json GSF_110 23 1 0.000483 0.000237 -0.002307 -4.3116432766679424e-05 -1.292582890444205e-07 1.914780056149362 False
GSF_110_nonrelax_0.3.json GSF_110 24 1 0.000483 0.000237 -0.002307 4.311643276654876e-05 1.2925828918319837e-07 1.9147800561493622 False
GSF_110_relax_0.35.json GSF_110 1 1 -0.000259 0.002166 -0.001263 4.312818196628112e-05 -1.2919378206869632e-07 -1.9173928489936043 False
GSF_110_relax_0.35.json GSF_110 2 1 -0.000259 0.002166 -0.001263 -4.3128181966159085e-05 1.2919378201299633e-07 -1.9173928489936043 False
GSF_110_relax_0.35.json GSF_110 3 1 0.000506 -0.00178 0.000245 -5.015668345221419e-05 -1.8523766723417088e-07 0.0845416563211019 False
GSF_110_relax_0.35.json GSF_110 4 1 0.000506 -0.00178 0.000245 5.0156683452115695e-05 1.852376675255864e-07 0.08454165632110208 False
GSF_110_relax_0.35.json GSF_110 5 1 -0.007327 0.004782 -0.001824 4.7156644052040426e-05 -2.998496857336071e-07 0.17838034155739402 False
GSF_110_relax_0.35.json GSF_110 6 1 -0.007327 0.004782 -0.001824 -4.745854301979042e-05 7.8652852203138e-08 0.1783803388677408 False
GSF_110_relax_0.35.json GSF_110 7 1 0.008163 -0.030937 -0.001313 0.0001745408060745131 0.00026439694780504037 -0.11683876955226644 False
GSF_110_relax_0.35.json GSF_110 8 1 0.008163 -0.030937 -0.001313 0.000269545734749827 0.0002647798238425396 -0.11683869400094234 False
GSF_110_relax_0.35.json GSF_110 9 1 -0.007098 0.132381 -0.001661 0.035395046712896346 0.01548658429323601 0.23530623109756976 False
GSF_110_relax_0.35.json GSF_110 10 1 -0.007098 0.132381 -0.001661 0.035300199219820624 0.015486974441350582 0.2353078965602977 False
GSF_110_relax_0.35.json GSF_110 11 1 -0.168672 -0.393164 0.000838 0.05574684733242764 -0.7906093786483196 -0.18523318822818224 False
GSF_110_relax_0.35.json GSF_110 12 1 -0.168672 -0.393164 0.000838 0.0558337083403932 -0.7906101368869692 -0.18523550705744912 False
GSF_110_relax_0.35.json GSF_110 13 1 0.168672 0.393164 -0.000838 -0.05574314097734014 0.7906114765909352 0.18510206437682378 False
GSF_110_relax_0.35.json GSF_110 14 1 0.168672 0.393164 -0.000838 -0.05583012349840855 0.7906129095631529 0.18510434709320128 False
GSF_110_relax_0.35.json GSF_110 15 1 0.007098 -0.132381 0.001661 -0.03539865795995787 -0.015489361044064594 -0.23517978342724305 False
GSF_110_relax_0.35.json GSF_110 16 1 0.007098 -0.132381 0.001661 -0.03530380893782285 -0.015488979267571172 -0.23518146483199664 False
GSF_110_relax_0.35.json GSF_110 17 1 -0.008163 0.030937 0.001313 -0.00017457611955832756 -0.0002648196518995623 0.11681891659143333 False
GSF_110_relax_0.35.json GSF_110 18 1 -0.008163 0.030937 0.001313 -0.00026958073520472317 -0.00026444622184547374 0.11681884081049111 False
GSF_110_relax_0.35.json GSF_110 19 1 0.007327 -0.004782 0.001824 -4.715863000885864e-05 -7.861451002818993e-08 -0.17897202179620955 False
GSF_110_relax_0.35.json GSF_110 20 1 0.007327 -0.004782 0.001824 4.7460610906480435e-05 2.9987169099354174e-07 -0.17897201908180416 False
GSF_110_relax_0.35.json GSF_110 21 1 -0.000506 0.00178 -0.000245 5.015869606485054e-05 -1.8523411518533983e-07 -0.08396428873227643 False
GSF_110_relax_0.35.json GSF_110 22 1 -0.000506 0.00178 -0.000245 -5.0158696064173114e-05 1.8523411504656195e-07 -0.0839642887322761 False
GSF_110_relax_0.35.json GSF_110 23 1 0.000259 -0.002166 0.001263 -4.312802019597328e-05 -1.2919459496663066e-07 1.9174317169153503 False
GSF_110_relax_0.35.json GSF_110 24 1 0.000259 -0.002166 0.001263 4.312802019574927e-05 1.2919459496663066e-07 1.9174317169153499 False
GSF_110_relax_0.15.json GSF_110 1 1 0.000258 -0.00217 -0.000937 4.312672410219263e-05 -1.2920186755851168e-07 -1.917109729667977 False
GSF_110_relax_0.15.json GSF_110 2 1 0.000258 -0.00217 -0.000937 -4.312672410206006e-05 1.2920186736403971e-07 -1.9171097296679769 False
GSF_110_relax_0.15.json GSF_110 3 1 -0.000506 0.00178 -2.1e-05 -5.015518566249235e-05 -1.8524597388834788e-07 0.08435228757033578 False
